,pickup_date,month,day_of_week,Holiday,hour_of_day,minutes_per_mile,traffic
5832,2021-05-31,May,Monday,Memorial Day,0,3.9735110568443908,17460
5833,2021-05-31,May,Monday,Memorial Day,10,4.22256508276338,13820
5834,2021-05-31,May,Monday,Memorial Day,20,4.601172402159244,20220
5835,2021-05-31,May,Monday,Memorial Day,21,4.618444818136522,20740
5836,2021-06-01,June,Tuesday,NA,2,3.707813222376329,5330
5837,2021-06-01,June,Tuesday,NA,6,3.5170852009063296,11940
5838,2021-06-01,June,Tuesday,NA,8,5.355170517051705,22340
5839,2021-06-02,June,Wednesday,NA,4,2.807219162113914,3880
5840,2021-06-02,June,Wednesday,NA,19,5.36969696969697,26110
5841,2021-06-03,June,Thursday,NA,6,3.701525054466231,12830
5842,2021-06-03,June,Thursday,NA,9,5.892879740161134,25820
5843,2021-06-03,June,Thursday,NA,14,5.879501385041552,23950
5844,2021-06-03,June,Thursday,NA,18,5.838469916948251,29800
5845,2021-06-03,June,Thursday,NA,20,5.423228753306878,31480
5846,2021-06-04,June,Friday,NA,10,5.405131852500274,21500
5847,2021-06-05,June,Saturday,NA,4,3.6465234144144594,8800
5848,2021-06-05,June,Saturday,NA,15,5.729783037475346,29070
5849,2021-06-06,June,Sunday,NA,4,3.6976911976911975,10950
5850,2021-06-06,June,Sunday,NA,12,4.920159680638723,21590
5851,2021-06-06,June,Sunday,NA,18,4.980446284794111,27110
5852,2021-06-06,June,Sunday,NA,19,4.939491533694432,26140
5853,2021-06-06,June,Sunday,NA,23,4.196969696969696,20590
5854,2021-06-07,June,Monday,NA,0,4.004564616214758,16680
5855,2021-06-07,June,Monday,NA,3,3.639112662252289,4560
5856,2021-06-07,June,Monday,NA,6,3.63955810323947,11880
5857,2021-06-07,June,Monday,NA,15,6.1556850440759,20530
5858,2021-06-08,June,Tuesday,NA,5,3.0677444187836795,7030
5859,2021-06-08,June,Tuesday,NA,9,5.540937657114128,22500
5860,2021-06-08,June,Tuesday,NA,15,6.504174415384007,23140
5861,2021-06-08,June,Tuesday,NA,21,4.482286938281744,20360
5862,2021-06-09,June,Wednesday,NA,1,3.7728937728937724,7190
5863,2021-06-09,June,Wednesday,NA,12,5.846947738252086,21620
5864,2021-06-11,June,Friday,NA,7,4.696969696969697,18810
5865,2021-06-11,June,Friday,NA,9,5.486591549252967,23040
5866,2021-06-12,June,Saturday,NA,8,4.128101945003354,15010
5867,2021-06-12,June,Saturday,NA,9,4.390536512716677,18500
5868,2021-06-12,June,Saturday,NA,15,5.62874251497006,27870
5869,2021-06-12,June,Saturday,NA,16,5.623781676413255,27430
5870,2021-06-12,June,Saturday,NA,21,5.138064894162455,34010
5871,2021-06-13,June,Sunday,NA,2,4.06999174562159,21120
5872,2021-06-13,June,Sunday,NA,3,3.896486345734466,15380
5873,2021-06-13,June,Sunday,NA,7,3.1411796103549507,10050
5874,2021-06-13,June,Sunday,NA,9,4.018511450381679,14840
5875,2021-06-13,June,Sunday,NA,14,5.301211833886436,24100
5876,2021-06-13,June,Sunday,NA,21,4.69191633691351,23440
5877,2021-06-14,June,Monday,NA,7,4.6814520728375975,18660
5878,2021-06-14,June,Monday,NA,8,5.500649445343155,23480
5879,2021-06-14,June,Monday,NA,14,5.67591835199654,19640
5880,2021-06-15,June,Tuesday,NA,0,4.027777777777778,11410
5881,2021-06-16,June,Wednesday,NA,15,6.365425256850779,22440
